product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume, comp_1 ,ps1, fp1 , comp_2 ,ps2, fp2 , comp_3 ,ps3, fp3 , lag_price 
cool2,cool_stuff,"Tuesday, January 10, 2017",10.00,"$1,199.90",$20.00,$119.99,33,897,1,1600,4.3,33,22,9,2,10,2017,9.01,15750, $99.99 ,4.2, $16.95 , $119.99 ,4.3, $20.00 , $119.99 ,4.3, $20.00 , $119.94 
cool2,cool_stuff,"Wednesday, January 11, 2017",9.00,"$1,169.91",$22.67,$129.99,33,897,1,1600,4.3,42,22,8,4,11,2017,8.11,15750, $99.99 ,4.2, $16.19 , $129.99 ,4.3, $22.67 , $129.99 ,4.3, $22.67 , $119.99 
cool2,cool_stuff,"Thursday, January 12, 2017",3.00,$389.97,$25.59,$129.99,33,897,1,1600,4.3,38,21,10,1,12,2017,2.70,15750, $99.99 ,4.2, $15.27 , $129.99 ,4.3, $25.59 , $129.99 ,4.3, $25.59 , $129.99 
cool2,cool_stuff,"Monday, January 1, 2018",4.00,$519.96,$17.41,$129.99,33,897,1,1600,4.3,102,23,8,2,1,2018,50.00,15750, $99.99 ,4.2, $16.54 , $129.99 ,4.3, $17.41 , $29.50 ,4.4, $16.53 , $129.99 
cool2,cool_stuff,"Tuesday, January 2, 2018",2.00,$259.98,$16.71,$129.99,33,897,1,1600,4.3,20,20,8,2,2,2018,25.00,15750, $99.99 ,4.2, $13.72 , $129.99 ,4.3, $16.71 , $129.99 ,4.3, $16.71 , $129.99 
cool2,cool_stuff,"Wednesday, January 3, 2018",1.00,$129.99,$18.49,$129.99,33,897,1,1600,4.3,45,22,9,1,3,2018,9.85,15750, $99.99 ,4.2, $20.78 , $129.99 ,4.3, $18.49 , $35.00 ,4.4, $16.26 , $129.99 
cool2,cool_stuff,"Thursday, January 4, 2018",1.00,$129.99,$23.49,$129.99,33,897,1,1600,4.3,18,21,9,1,4,2018,12.56,15750, $89.86 ,4.2, $19.88 , $129.99 ,4.3, $23.49 , $35.00 ,4.4, $14.85 , $129.99 
computers1,computers_accessories,"Thursday, January 5, 2017",4.00,$379.60,$15.84,$94.90,45,236,1,173,4.0,11,23,8,1,5,2017,10.81,2808, $94.90 ,4.0, $15.84 , $94.90 ,4.0, $15.84 , $94.90 ,4.0, $15.84 , $94.85 
computers1,computers_accessories,"Friday, January 6, 2017",6.00,$611.40,$17.79,$100.90,45,236,1,173,4.0,15,22,8,1,6,2017,10.07,2808, $159.99 ,4.2, $42.03 , $100.90 ,4.0, $17.79 , $100.90 ,4.0, $17.79 , $94.90 
computers1,computers_accessories,"Saturday, January 7, 2017",10.00,"$1,099.00",$12.02,$109.90,45,236,1,173,4.0,17,21,10,1,7,2017,22.34,2808, $139.99 ,4.2, $48.11 , $109.90 ,4.0, $12.02 , $109.90 ,4.0, $12.02 , $100.90 
computers1,computers_accessories,"Sunday, January 8, 2017",2.00,$219.80,$10.39,$109.90,45,236,1,173,4.0,15,23,8,1,8,2017,3.19,2808, $145.70 ,4.2, $36.46 , $109.90 ,4.0, $10.39 , $109.90 ,4.0, $10.39 , $109.90 
computers1,computers_accessories,"Monday, January 9, 2017",4.00,$395.60,$14.98,$98.90,45,236,1,173,4.0,15,21,9,1,9,2017,10.81,2808, $151.99 ,4.2, $43.72 , $98.90 ,4.0, $14.98 , $98.90 ,4.0, $14.98 , $109.90 
computers1,computers_accessories,"Tuesday, January 10, 2017",4.00,$395.60,$17.12,$98.90,45,236,1,173,4.0,31,22,9,2,10,2017,10.81,2808, $154.70 ,4.2, $43.88 , $98.90 ,4.0, $17.12 , $98.90 ,4.0, $17.12 , $98.90 
computers1,computers_accessories,"Wednesday, January 11, 2017",6.00,$593.40,$16.14,$98.90,45,236,1,173,4.0,36,22,8,4,11,2017,16.22,2808, $149.99 ,4.2, $42.52 , $98.90 ,4.0, $16.14 , $109.90 ,3.5, $15.52 , $98.90 
computers1,computers_accessories,"Thursday, January 12, 2017",1.00,$98.90,$13.71,$98.90,45,236,1,173,4.0,35,21,10,1,12,2017,2.70,2808, $149.99 ,4.2, $38.57 , $98.90 ,4.0, $13.71 , $109.90 ,3.5, $25.25 , $98.90 
computers1,computers_accessories,"Monday, January 1, 2018",31.00,"$2,795.14",$14.08,$90.53,45,236,1,173,4.0,152,23,8,2,1,2018,30.39,2808, $156.51 ,4.2, $36.81 , $150.35 ,4.3, $22.55 , $97.64 ,3.5, $14.85 , $98.90 
computers1,computers_accessories,"Tuesday, January 2, 2018",30.00,"$2,537.19",$14.10,$84.76,45,236,1,173,4.0,202,20,8,2,2,2018,29.41,2808, $149.00 ,4.2, $41.16 , $149.90 ,4.3, $26.55 , $78.71 ,3.5, $14.54 , $90.53 
computers1,computers_accessories,"Wednesday, January 3, 2018",13.00,"$1,139.80",$11.67,$87.50,45,236,1,173,4.0,127,22,9,1,3,2018,12.75,2808, $136.14 ,4.2, $48.05 , $149.90 ,4.3, $28.48 , $81.02 ,3.5, $18.22 , $84.76 
computers1,computers_accessories,"Thursday, January 4, 2018",5.00,$470.00,$15.48,$94.00,45,236,1,173,4.0,107,21,9,1,4,2018,4.90,2808, $120.92 ,4.2, $27.25 , $149.90 ,4.3, $30.23 , $80.67 ,3.5, $18.17 , $87.50 
computers1,computers_accessories,"Saturday, January 6, 2018",4.00,$292.00,$17.19,$73.00,45,236,1,173,4.0,66,21,9,0,6,2018,10.07,2808, $114.49 ,4.2, $53.63 , $149.90 ,4.3, $27.63 , $78.90 ,3.5, $17.33 , $72.95 
computers1,computers_accessories,"Sunday, January 7, 2018",18.00,"$1,199.48",$21.16,$66.34,45,236,1,173,4.0,43,22,9,1,7,2018,22.34,2808, $119.99 ,4.2, $48.63 , $149.90 ,4.3, $33.57 , $77.90 ,3.5, $14.64 , $73.00 
computers1,computers_accessories,"Monday, January 8, 2018",1.00,$79.90,$13.90,$79.90,45,236,1,173,4.0,18,23,8,1,8,2018,3.19,2808, $119.99 ,4.2, $39.05 , $149.90 ,4.3, $24.76 , $77.90 ,3.5, $13.42 , $66.34 
consoles2,consoles_games,"Saturday, January 7, 2017",1.00,$19.90,$11.85,$19.90,56,237,3,100,3.9,13,21,10,1,7,2017,1.37,2304, $19.90 ,4.2, $13.47 , $19.90 ,3.9, $11.85 , $19.90 ,3.9, $11.85 , $19.85 
consoles2,consoles_games,"Sunday, January 8, 2017",11.00,$218.90,$15.83,$19.90,56,237,3,100,3.9,33,23,8,1,8,2017,15.07,2304, $19.90 ,4.2, $16.16 , $19.90 ,3.9, $15.83 , $19.90 ,3.9, $15.83 , $19.90 
consoles2,consoles_games,"Monday, January 9, 2017",9.00,$179.10,$15.41,$19.90,56,237,3,100,3.9,17,21,9,1,9,2017,12.33,2304, $19.90 ,4.2, $16.13 , $19.90 ,3.9, $15.41 , $19.90 ,3.9, $15.41 , $19.90 
consoles2,consoles_games,"Tuesday, January 10, 2017",12.00,$248.00,$12.80,$20.67,56,237,3,100,3.9,38,22,9,2,10,2017,16.44,2304, $21.54 ,4.2, $13.53 , $20.67 ,3.9, $12.80 , $20.67 ,3.9, $12.80 , $19.90 
consoles2,consoles_games,"Wednesday, January 11, 2017",23.00,$563.50,$13.65,$24.50,56,237,3,100,3.9,49,22,8,4,11,2017,31.51,2304, $24.50 ,4.2, $13.65 , $24.50 ,3.9, $13.65 , $24.50 ,3.9, $13.65 , $20.67 
consoles2,consoles_games,"Thursday, January 12, 2017",17.00,$416.50,$13.52,$24.50,56,237,3,100,3.9,30,21,10,1,12,2017,23.29,2304, $24.50 ,4.2, $12.87 , $24.50 ,3.9, $13.52 , $24.50 ,3.9, $13.52 , $24.50 
consoles2,consoles_games,"Monday, January 1, 2018",10.00,$271.20,$13.32,$27.03,56,237,3,100,3.9,9,23,8,2,1,2018,41.67,2304, $27.03 ,3.9, $13.32 , $27.03 ,3.9, $13.32 , $27.03 ,3.9, $13.32 , $24.50 
consoles2,consoles_games,"Tuesday, January 2, 2018",1.00,$32.50,$11.85,$32.50,56,237,3,100,3.9,6,20,8,2,2,2018,4.17,2304, $32.50 ,4.2, $15.26 , $32.50 ,3.9, $11.85 , $32.50 ,3.9, $11.85 , $27.03 
consoles2,consoles_games,"Wednesday, January 3, 2018",7.00,$229.20,$14.03,$32.74,56,237,3,100,3.9,13,22,9,1,3,2018,29.17,2304, $32.50 ,4.2, $18.06 , $32.74 ,3.9, $14.03 , $32.74 ,3.9, $14.03 , $32.50 
consoles2,consoles_games,"Thursday, January 4, 2018",6.00,$205.20,$15.02,$34.20,56,237,3,100,3.9,13,21,9,1,4,2018,25.00,2304, $35.06 ,4.2, $12.99 , $34.20 ,3.9, $15.02 , $34.20 ,3.9, $15.02 , $32.74 
health5,health_beauty,"Sunday, January 1, 2017",8.00,"$2,799.20",$22.90,$349.90,51,625,1,900,4.3,9,22,9,1,1,2017,12.77,11400, $349.90 ,4.3, $22.90 , $349.90 ,4.3, $22.90 , $64.99 ,3.9, $11.06 , $349.85 
health5,health_beauty,"Monday, January 2, 2017",4.00,"$1,399.60",$26.93,$349.90,51,625,1,900,4.3,19,20,8,2,2,2017,11.28,11400, $19.99 ,4.3, $11.75 , $349.90 ,4.3, $26.93 , $64.99 ,3.9, $15.35 , $349.90 
health5,health_beauty,"Tuesday, January 3, 2017",2.00,$699.80,$21.28,$349.90,51,625,1,900,4.3,25,23,8,1,3,2017,10.80,11400, $19.99 ,4.3, $13.82 , $89.99 ,4.1, $13.02 , $64.99 ,3.9, $17.26 , $349.90 
health5,health_beauty,"Wednesday, January 4, 2017",1.00,$349.90,$19.29,$349.90,51,625,1,900,4.3,23,20,10,2,4,2017,4.59,11400, $19.99 ,4.3, $18.04 , $349.90 ,4.3, $19.29 , $64.99 ,3.9, $15.17 , $349.90 
health5,health_beauty,"Thursday, January 5, 2017",4.00,"$1,399.60",$26.73,$349.90,51,625,1,900,4.3,41,23,8,1,5,2017,8.56,11400, $19.99 ,4.3, $14.85 , $89.99 ,4.1, $16.10 , $64.99 ,3.9, $14.81 , $349.90 
health5,health_beauty,"Friday, January 6, 2017",2.00,$699.80,$24.51,$349.90,51,625,1,900,4.3,53,22,8,1,6,2017,7.54,11400, $19.99 ,4.3, $12.68 , $89.99 ,4.1, $14.16 , $58.80 ,3.9, $13.90 , $349.90 
health5,health_beauty,"Saturday, January 7, 2017",1.00,$349.90,$29.30,$349.90,51,625,1,900,4.3,61,21,10,1,7,2017,6.76,11400, $19.99 ,4.3, $11.14 , $89.99 ,4.1, $12.12 , $59.26 ,3.9, $18.00 , $349.90 
health5,health_beauty,"Sunday, January 8, 2017",7.00,"$2,449.30",$29.95,$349.90,51,625,1,900,4.3,82,23,8,1,8,2017,10.36,11400, $23.40 ,4.3, $14.28 , $89.99 ,4.1, $13.41 , $58.99 ,3.9, $16.24 , $349.90 
health5,health_beauty,"Monday, January 9, 2017",7.00,"$2,449.30",$26.58,$349.90,51,625,1,900,4.3,89,21,9,1,9,2017,10.94,11400, $23.99 ,4.3, $16.12 , $89.99 ,4.1, $13.96 , $58.99 ,3.9, $15.64 , $349.90 
health5,health_beauty,"Tuesday, January 10, 2017",10.00,"$3,499.00",$22.84,$349.90,51,625,1,900,4.3,81,22,9,2,10,2017,15.63,11400, $23.99 ,4.3, $13.14 , $89.99 ,4.1, $16.56 , $58.99 ,3.9, $19.07 , $349.90 
health5,health_beauty,"Wednesday, January 11, 2017",11.00,"$3,543.50",$20.48,$322.14,51,625,1,900,4.3,139,22,8,4,11,2017,17.19,11400, $23.99 ,4.3, $12.38 , $89.99 ,4.1, $16.99 , $58.99 ,3.9, $15.71 , $349.90 
health5,health_beauty,"Thursday, January 12, 2017",7.00,"$2,449.30",$29.09,$349.90,51,625,1,900,4.3,112,21,10,1,12,2017,10.94,11400, $23.99 ,4.3, $12.46 , $89.99 ,4.1, $15.89 , $58.99 ,3.9, $16.33 , $322.14 
health5,health_beauty,"Monday, January 1, 2018",12.00,"$4,198.80",$28.41,$349.90,51,625,1,900,4.3,98,23,8,2,1,2018,12.77,11400, $23.99 ,4.3, $11.29 , $89.99 ,4.1, $14.81 , $58.99 ,3.9, $22.68 , $349.90 
health5,health_beauty,"Tuesday, January 2, 2018",15.00,"$5,248.50",$23.21,$349.90,51,625,1,900,4.3,126,20,8,2,2,2018,11.28,11400, $23.99 ,4.3, $12.55 , $89.99 ,4.1, $16.31 , $58.99 ,3.9, $19.58 , $349.90 
health5,health_beauty,"Wednesday, January 3, 2018",17.00,"$5,948.30",$29.60,$349.90,51,625,1,900,4.3,169,22,9,1,3,2018,10.80,11400, $23.99 ,4.3, $14.20 , $83.74 ,4.1, $11.88 , $58.99 ,3.9, $15.23 , $349.90 
health5,health_beauty,"Thursday, January 4, 2018",7.00,"$2,449.30",$25.64,$349.90,51,625,1,900,4.3,118,21,9,1,4,2018,4.59,11400, $349.90 ,4.3, $25.64 , $79.99 ,4.1, $14.49 , $58.99 ,3.9, $16.30 , $349.90 
health5,health_beauty,"Friday, January 5, 2018",10.00,"$3,513.10",$38.57,$352.25,51,625,1,900,4.3,159,23,8,3,5,2018,8.56,11400, $23.99 ,4.3, $7.99 , $79.99 ,4.1, $21.94 , $58.99 ,3.9, $9.42 , $349.90 
health5,health_beauty,"Saturday, January 6, 2018",11.00,"$4,004.00",$32.70,$364.00,51,625,1,900,4.3,131,21,9,0,6,2018,7.54,11400, $23.99 ,4.3, $16.27 , $79.99 ,4.1, $13.36 , $58.99 ,3.9, $16.43 , $352.25 
health5,health_beauty,"Sunday, January 7, 2018",11.00,"$4,004.00",$36.25,$364.00,51,625,1,900,4.3,113,22,9,1,7,2018,6.76,11400, $23.99 ,4.3, $18.81 , $79.99 ,4.1, $16.75 , $58.99 ,3.9, $7.67 , $364.00 
health5,health_beauty,"Monday, January 8, 2018",9.00,"$3,276.00",$28.55,$364.00,51,625,1,900,4.3,127,23,8,1,8,2018,10.36,11400, $23.99 ,4.3, $16.77 , $82.82 ,4.1, $12.42 , $58.99 ,3.9, $12.08 , $364.00 
watches8,watches_gifts,"Saturday, January 7, 2017",2.00,$479.80,$14.81,$239.90,35,640,1,335,4.1,29,21,10,1,7,2017,31.19,2992, $161.59 ,4.2, $15.53 , $239.90 ,4.1, $14.81 , $197.38 ,3.8, $16.61 , $239.85 
watches8,watches_gifts,"Tuesday, January 10, 2017",2.00,$479.80,$11.22,$239.90,35,640,1,335,4.1,43,22,9,2,10,2017,50.00,2992, $134.90 ,4.2, $6.81 , $239.90 ,4.1, $11.22 , $232.49 ,3.8, $14.21 , $239.85 
watches8,watches_gifts,"Monday, January 1, 2018",2.00,$459.80,$16.36,$229.90,35,640,1,335,4.1,59,23,8,2,1,2018,1.77,2992, $229.90 ,4.1, $16.36 , $108.00 ,4.2, $16.20 , $199.00 ,3.8, $21.88 , $229.85 
watches8,watches_gifts,"Tuesday, January 2, 2018",11.00,"$2,250.80",$17.03,$204.62,35,640,1,335,4.1,90,20,8,2,2,2018,9.73,2992, $128.24 ,4.2, $15.93 , $108.00 ,4.2, $18.25 , $182.00 ,3.8, $19.33 , $229.90 
watches8,watches_gifts,"Wednesday, January 3, 2018",16.00,"$2,680.00",$17.15,$167.50,35,640,1,335,4.1,125,22,9,1,3,2018,14.16,2992, $117.44 ,4.2, $18.26 , $105.64 ,4.2, $21.67 , $151.88 ,3.8, $20.31 , $204.62 
watches8,watches_gifts,"Thursday, January 4, 2018",26.00,"$3,908.90",$17.50,$150.34,35,640,1,335,4.1,178,21,9,1,4,2018,23.01,2992, $105.65 ,4.2, $2.18 , $105.00 ,4.2, $13.63 , $150.13 ,3.8, $19.45 , $167.50 
watches8,watches_gifts,"Friday, January 5, 2018",30.00,"$4,355.00",$16.26,$145.17,35,640,1,335,4.1,260,23,8,3,5,2018,26.55,2992, $103.79 ,4.2, $0.10 , $105.00 ,4.2, $11.38 , $132.53 ,3.8, $15.76 , $150.34 
watches8,watches_gifts,"Saturday, January 6, 2018",3.00,$457.90,$19.17,$152.63,35,640,1,335,4.1,93,21,9,0,6,2018,2.65,2992, $119.00 ,4.2, $19.21 , $105.00 ,4.2, $23.82 , $138.22 ,3.8, $16.11 , $145.17 
watches8,watches_gifts,"Sunday, January 7, 2018",14.00,"$2,200.00",$16.66,$157.14,35,640,1,335,4.1,122,22,9,1,7,2018,31.19,2992, $118.36 ,4.2, $15.48 , $105.00 ,4.2, $24.94 , $155.00 ,3.8, $16.47 , $152.63 
watches8,watches_gifts,"Monday, January 8, 2018",11.00,"$1,737.40",$14.59,$157.95,35,640,1,335,4.1,61,23,8,1,8,2018,9.73,2992, $112.00 ,4.2, $13.44 , $105.00 ,4.2, $23.39 , $145.55 ,3.8, $21.90 , $157.14 
furniture4,furniture_decor,"Wednesday, January 11, 2017",1.00,$99.90,$21.19,$99.90,57,272,1,2500,4.4,64,22,8,4,11,2017,25.00,12000, $75.00 ,4.1, $16.13 , $36.85 ,3.7, $13.65 , $99.90 ,4.4, $21.19 , $99.85 
furniture4,furniture_decor,"Thursday, January 12, 2017",3.00,$299.70,$20.65,$99.90,57,272,1,2500,4.4,40,21,10,1,12,2017,75.00,12000, $75.00 ,4.1, $17.45 , $99.90 ,4.4, $20.65 , $99.90 ,4.4, $20.65 , $99.90 
furniture4,furniture_decor,"Monday, January 1, 2018",13.00,"$1,298.70",$22.82,$99.90,57,272,1,2500,4.4,125,23,8,2,1,2018,13.40,12000, $70.00 ,4.1, $17.66 , $38.40 ,3.7, $9.34 , $99.90 ,4.4, $22.82 , $99.90 
furniture4,furniture_decor,"Tuesday, January 2, 2018",13.00,"$1,298.70",$28.89,$99.90,57,272,1,2500,4.4,52,20,8,2,2,2018,13.40,12000, $69.90 ,4.1, $16.12 , $38.40 ,3.7, $18.69 , $99.90 ,4.4, $28.89 , $99.90 
furniture4,furniture_decor,"Wednesday, January 3, 2018",12.00,"$1,198.80",$22.15,$99.90,57,272,1,2500,4.4,83,22,9,1,3,2018,12.37,12000, $69.90 ,4.1, $18.43 , $35.49 ,3.7, $15.45 , $99.90 ,4.4, $22.15 , $99.90 
furniture4,furniture_decor,"Thursday, January 4, 2018",13.00,"$1,298.70",$23.33,$99.90,57,272,1,2500,4.4,92,21,9,1,4,2018,13.40,12000, $69.90 ,4.1, $9.07 , $35.00 ,3.7, $13.47 , $99.90 ,4.4, $23.33 , $99.90 
furniture4,furniture_decor,"Friday, January 5, 2018",13.00,"$1,298.70",$19.41,$99.90,57,272,1,2500,4.4,95,23,8,3,5,2018,13.40,12000, $69.90 ,4.1, $3.80 , $35.00 ,3.7, $14.63 , $99.90 ,4.4, $19.41 , $99.90 
furniture4,furniture_decor,"Saturday, January 6, 2018",10.00,$999.00,$25.64,$99.90,57,272,1,2500,4.4,18,21,9,0,6,2018,10.31,12000, $89.90 ,4.1, $21.93 , $35.00 ,3.7, $18.10 , $99.90 ,4.4, $25.64 , $99.90 
furniture4,furniture_decor,"Sunday, January 7, 2018",14.00,"$1,099.50",$23.85,$78.54,57,272,1,2500,4.4,22,22,9,1,7,2018,14.43,12000, $89.90 ,4.1, $29.79 , $35.00 ,3.7, $17.24 , $78.54 ,4.4, $23.85 , $99.90 
furniture4,furniture_decor,"Monday, January 8, 2018",9.00,$754.50,$23.78,$83.83,57,272,1,2500,4.4,19,23,8,1,8,2018,9.28,12000, $103.23 ,4.1, $22.30 , $35.00 ,3.7, $15.63 , $83.83 ,4.4, $23.78 , $78.54 
watches5,watches_gifts,"Sunday, January 8, 2017",8.00,"$1,839.20",$15.14,$229.90,42,236,1,342,4.1,48,23,8,1,8,2017,12.12,3510, $160.67 ,4.2, $15.19 , $229.90 ,4.1, $15.14 , $179.90 ,3.8, $14.93 , $229.85 
watches5,watches_gifts,"Monday, January 9, 2017",10.00,"$2,190.60",$15.35,$219.06,42,236,1,342,4.1,54,21,9,1,9,2017,15.15,3510, $148.78 ,4.2, $14.04 , $219.06 ,4.1, $15.35 , $164.57 ,3.8, $19.53 , $229.90 
watches5,watches_gifts,"Tuesday, January 10, 2017",8.00,"$1,729.20",$19.10,$216.15,42,236,1,342,4.1,43,22,9,2,10,2017,12.12,3510, $134.90 ,4.2, $6.81 , $216.15 ,4.1, $19.10 , $232.49 ,3.8, $14.21 , $219.06 
watches5,watches_gifts,"Wednesday, January 11, 2017",12.00,"$2,395.20",$19.80,$203.29,42,236,1,342,4.1,91,22,8,4,11,2017,18.18,3510, $133.00 ,4.2, $19.92 , $108.00 ,4.2, $15.91 , $174.43 ,3.8, $20.99 , $216.15 
watches5,watches_gifts,"Thursday, January 12, 2017",28.00,"$6,287.20",$17.49,$224.54,42,236,1,342,4.1,73,21,10,1,12,2017,42.42,3510, $149.00 ,4.2, $19.10 , $108.00 ,4.2, $16.65 , $185.96 ,3.8, $18.69 , $203.29 
watches5,watches_gifts,"Monday, January 1, 2018",10.00,"$2,207.70",$20.50,$220.77,42,236,1,342,4.1,59,23,8,2,1,2018,12.99,3510, $220.77 ,4.1, $20.50 , $108.00 ,4.2, $16.20 , $199.00 ,3.8, $21.88 , $224.54 
watches5,watches_gifts,"Tuesday, January 2, 2018",21.00,"$4,319.40",$20.90,$205.69,42,236,1,342,4.1,90,20,8,2,2,2018,27.27,3510, $128.24 ,4.2, $15.93 , $108.00 ,4.2, $18.25 , $182.00 ,3.8, $19.33 , $220.77 
watches5,watches_gifts,"Wednesday, January 3, 2018",16.00,"$3,459.00",$29.48,$216.19,42,236,1,342,4.1,125,22,9,1,3,2018,20.78,3510, $117.44 ,4.2, $18.26 , $105.64 ,4.2, $21.67 , $151.88 ,3.8, $20.31 , $205.69 
watches5,watches_gifts,"Thursday, January 4, 2018",13.00,"$2,657.00",$4.09,$204.38,42,236,1,342,4.1,178,21,9,1,4,2018,16.88,3510, $105.65 ,4.2, $2.18 , $105.00 ,4.2, $13.63 , $150.13 ,3.8, $19.45 , $216.19 
watches5,watches_gifts,"Friday, January 5, 2018",17.00,"$3,383.00",$0.00,$199.00,42,236,1,342,4.1,260,23,8,3,5,2018,22.08,3510, $103.79 ,4.2, $0.10 , $105.00 ,4.2, $11.38 , $132.53 ,3.8, $15.76 , $204.38 
health7,health_beauty,"Sunday, January 1, 2017",1.00,$64.99,$11.06,$64.99,59,492,2,200,3.9,9,22,9,1,1,2017,5.64,3960, $64.99 ,3.9, $11.06 , $64.99 ,3.9, $11.06 , $64.99 ,3.9, $11.06 , $64.94 
health7,health_beauty,"Monday, January 2, 2017",5.00,$324.95,$15.35,$64.99,59,492,2,200,3.9,19,20,8,2,2,2017,13.93,3960, $19.99 ,4.3, $11.75 , $64.99 ,3.9, $15.35 , $64.99 ,3.9, $15.35 , $64.99 
health7,health_beauty,"Tuesday, January 3, 2017",9.00,$584.91,$17.26,$64.99,59,492,2,200,3.9,25,23,8,1,3,2017,11.50,3960, $19.99 ,4.3, $13.82 , $89.99 ,4.1, $13.02 , $64.99 ,3.9, $17.26 , $64.99 
health7,health_beauty,"Wednesday, January 4, 2017",9.00,$584.91,$15.17,$64.99,59,492,2,200,3.9,23,20,10,2,4,2017,12.39,3960, $19.99 ,4.3, $18.04 , $64.99 ,3.9, $15.17 , $64.99 ,3.9, $15.17 , $64.99 
health7,health_beauty,"Thursday, January 5, 2017",16.00,"$1,039.84",$14.81,$64.99,59,492,2,200,3.9,41,23,8,1,5,2017,8.14,3960, $19.99 ,4.3, $14.85 , $89.99 ,4.1, $16.10 , $64.99 ,3.9, $14.81 , $64.99 
health7,health_beauty,"Friday, January 6, 2017",21.00,"$1,234.79",$13.90,$58.80,59,492,2,200,3.9,53,22,8,1,6,2017,11.36,3960, $19.99 ,4.3, $12.68 , $89.99 ,4.1, $14.16 , $58.80 ,3.9, $13.90 , $64.99 
health7,health_beauty,"Saturday, January 7, 2017",15.00,$888.85,$18.00,$59.26,59,492,2,200,3.9,61,21,10,1,7,2017,6.07,3960, $19.99 ,4.3, $11.14 , $89.99 ,4.1, $12.12 , $59.26 ,3.9, $18.00 , $58.80 
health7,health_beauty,"Sunday, January 8, 2017",22.00,"$1,297.78",$16.24,$58.99,59,492,2,200,3.9,82,23,8,1,8,2017,8.96,3960, $23.40 ,4.3, $14.28 , $89.99 ,4.1, $13.41 , $58.99 ,3.9, $16.24 , $59.26 
health7,health_beauty,"Monday, January 9, 2017",25.00,"$1,474.75",$15.64,$58.99,59,492,2,200,3.9,89,21,9,1,9,2017,14.29,3960, $23.99 ,4.3, $16.12 , $89.99 ,4.1, $13.96 , $58.99 ,3.9, $15.64 , $58.99 
health7,health_beauty,"Tuesday, January 10, 2017",19.00,"$1,120.81",$19.07,$58.99,59,492,2,200,3.9,81,22,9,2,10,2017,10.86,3960, $23.99 ,4.3, $13.14 , $89.99 ,4.1, $16.56 , $58.99 ,3.9, $19.07 , $58.99 
health7,health_beauty,"Wednesday, January 11, 2017",24.00,"$1,415.76",$15.71,$58.99,59,492,2,200,3.9,139,22,8,4,11,2017,13.71,3960, $23.99 ,4.3, $12.38 , $89.99 ,4.1, $16.99 , $58.99 ,3.9, $15.71 , $58.99 
health7,health_beauty,"Thursday, January 12, 2017",9.00,$530.91,$16.33,$58.99,59,492,2,200,3.9,112,21,10,1,12,2017,5.14,3960, $23.99 ,4.3, $12.46 , $89.99 ,4.1, $15.89 , $58.99 ,3.9, $16.33 , $58.99 
health7,health_beauty,"Monday, January 1, 2018",6.00,$353.94,$22.68,$58.99,59,492,2,200,3.9,98,23,8,2,1,2018,5.64,3960, $23.99 ,4.3, $11.29 , $89.99 ,4.1, $14.81 , $58.99 ,3.9, $22.68 , $58.99 
health7,health_beauty,"Tuesday, January 2, 2018",14.00,$825.86,$19.58,$58.99,59,492,2,200,3.9,126,20,8,2,2,2018,13.93,3960, $23.99 ,4.3, $12.55 , $89.99 ,4.1, $16.31 , $58.99 ,3.9, $19.58 , $58.99 
health7,health_beauty,"Wednesday, January 3, 2018",10.00,$589.90,$15.23,$58.99,59,492,2,200,3.9,169,22,9,1,3,2018,11.50,3960, $23.99 ,4.3, $14.20 , $83.74 ,4.1, $11.88 , $58.99 ,3.9, $15.23 , $58.99 
health7,health_beauty,"Thursday, January 4, 2018",11.00,$648.89,$16.30,$58.99,59,492,2,200,3.9,118,21,9,1,4,2018,12.39,3960, $58.99 ,3.9, $16.30 , $79.99 ,4.1, $14.49 , $58.99 ,3.9, $16.30 , $58.99 
health7,health_beauty,"Friday, January 5, 2018",4.00,$235.96,$9.42,$58.99,59,492,2,200,3.9,159,23,8,3,5,2018,8.14,3960, $23.99 ,4.3, $7.99 , $79.99 ,4.1, $21.94 , $58.99 ,3.9, $9.42 , $58.99 
health7,health_beauty,"Saturday, January 6, 2018",6.00,$353.94,$16.43,$58.99,59,492,2,200,3.9,131,21,9,0,6,2018,11.36,3960, $23.99 ,4.3, $16.27 , $79.99 ,4.1, $13.36 , $58.99 ,3.9, $16.43 , $58.99 
health7,health_beauty,"Sunday, January 7, 2018",2.00,$117.98,$7.67,$58.99,59,492,2,200,3.9,113,22,9,1,7,2018,6.07,3960, $23.99 ,4.3, $18.81 , $79.99 ,4.1, $16.75 , $58.99 ,3.9, $7.67 , $58.99 
health7,health_beauty,"Monday, January 8, 2018",3.00,$176.97,$12.08,$58.99,59,492,2,200,3.9,127,23,8,1,8,2018,8.96,3960, $23.99 ,4.3, $16.77 , $82.82 ,4.1, $12.42 , $58.99 ,3.9, $12.08 , $58.99 
bed3,bed_bath_table,"Tuesday, January 10, 2017",8.00,$792.00,$16.35,$99.00,55,312,1,1550,3.3,50,22,9,2,10,2017,21.62,20944, $89.90 ,3.9, $21.57 , $99.00 ,3.3, $16.35 , $45.95 ,4.0, $15.10 , $98.95 
